id,wikidata,display_name,level,description,works_count,cited_by_count,image_url,image_thumbnail_url,works_api_url,updated_date
187212893,123028,Pediatrics,1,field of medicine dealing with the care of children,2087374,27478682,wikipedia/commons/0/08/Newborn_Examination_1967.jpg,wikipedia/commons/thumb/0/08/Newborn_Examination_1967.jpg/100px-Newborn_Examination_1967.jpg,187212893,2024-02-25T09:51:19.300906
62478195,828130,Signal transduction,2,cellular process in which a signal is conveyed to trigger a change in the activity or state of a cell,689901,27359645,wikipedia/commons/d/d1/Domino_Cascade.JPG,wikipedia/commons/thumb/d/d1/Domino_Cascade.JPG/100px-Domino_Cascade.JPG,62478195,2024-02-25T09:28:02.459396
23123220,816826,Information retrieval,1,activity of obtaining information resources relevant to an information need from a collection of information resources,2646491,26918992,,,23123220,2024-02-25T09:18:25.720133
31972630,844240,Computer vision,1,computerized information extraction from images,2656803,26683572,,,31972630,2024-02-25T09:37:04.750230
44249647,208498,Confidence interval,2,type of interval estimate (of a population parameter) that is computed from observed data,793743,26552939,,,44249647,2024-02-25T10:00:49.223380
126255220,141495,Mathematical optimization,1,study of mathematical algorithms for optimization problems,1831866,26239663,wikipedia/commons/7/72/Max_paraboloid.svg,wikipedia/commons/thumb/7/72/Max_paraboloid.svg/100px-Max_paraboloid.svg.png,126255220,2024-02-25T09:09:25.962317
149782125,160039,Econometrics,1,academic discipline,1675455,26199642,,,149782125,2024-02-25T09:50:59.810671
2779234561,11995,Pregnancy,2,time when children develop inside the mother's body before birth,1935099,26028037,wikipedia/commons/9/98/Pregnant_woman.jpg,wikipedia/commons/thumb/9/98/Pregnant_woman.jpg/65px-Pregnant_woman.jpg,2779234561,2024-02-25T09:04:28.309423
185544564,81197,Nuclear physics,1,field of physics that deals with the structure and behavior of atomic nuclei,2498181,25720406,wikipedia/commons/4/4b/NuclearReaction.svg,wikipedia/commons/thumb/4/4b/NuclearReaction.svg/100px-NuclearReaction.svg.png,185544564,2024-02-25T09:09:42.922530
2522874641,808,Virus,2,"non-cellular, submicroscopic infectious agent that replicates only inside the living cells of an organism",1250173,25443674,wikipedia/commons/9/94/Coronavirus._SARS-CoV-2.png,wikipedia/commons/thumb/9/94/Coronavirus._SARS-CoV-2.png/100px-Coronavirus._SARS-CoV-2.png,2522874641,2024-02-25T09:41:31.757412
124101348,172491,Data mining,1,"process of discovering patterns in large data sets using computational methods at the intersection of statistics, database systems, or machine learning",2110363,25361298,wikipedia/commons/f/fe/Kernel_Machine.svg,wikipedia/commons/thumb/f/fe/Kernel_Machine.svg/100px-Kernel_Machine.svg.png,124101348,2024-02-25T09:12:23.977956
143998085,162555,Oncology,1,branch of medicine dealing with cancer,1820570,25074138,wikipedia/commons/5/56/Tumor_Mesothelioma2_legend.jpg,wikipedia/commons/thumb/5/56/Tumor_Mesothelioma2_legend.jpg/89px-Tumor_Mesothelioma2_legend.jpg,143998085,2024-02-25T09:15:38.738147
74650414,11397,Classical mechanics,1,"sub-field of mechanics, which is concerned with the set of physical laws describing the motion of bodies under the action of a system of forces",1766046,24988637,wikipedia/commons/4/4e/Orbital_motion.gif,wikipedia/commons/thumb/4/4e/Orbital_motion.gif/100px-Orbital_motion.gif,74650414,2024-02-25T09:17:24.568915
187736073,2920921,Management,1,"administration of an organization, including activities to set the strategy of an organization and coordinate employees to accomplish its objectives",2490344,24912563,wikipedia/commons/9/9d/USCG_Org_Chart.jpg,wikipedia/commons/thumb/9/9d/USCG_Org_Chart.jpg/85px-USCG_Org_Chart.jpg,187736073,2024-02-25T09:54:28.928947
187320778,1349130,Geotechnical engineering,1,scientific study of earth materials in engineering problems; branch of civil engineering concerned with the engineering behavior of earth materials,2674909,24905898,wikipedia/commons/f/f7/Boston_CAT_Project-construction_view_from_air.jpeg,wikipedia/commons/thumb/f/f7/Boston_CAT_Project-construction_view_from_air.jpeg/78px-Boston_CAT_Project-construction_view_from_air.jpeg,187320778,2024-02-25T09:16:24.070398
2775924081,55608371,Control (management),2,"function of management which helps to check errors in order to take corrective actions, minimize deviation from standards and ensure that the stated goals of the organization are achieved in a desired manner",2761796,24470158,,,2775924081,2024-02-25T09:12:34.987316
150394285,180254,Adsorption,2,"adhesion of atoms, ions, or molecules from a substance to a surface",980734,23867407,wikipedia/commons/e/e9/BET_Multilayer_Adsorption.svg,wikipedia/commons/thumb/e/e9/BET_Multilayer_Adsorption.svg/100px-BET_Multilayer_Adsorption.svg.png,150394285,2024-02-25T09:28:51.041006
66938386,633538,Structural engineering,1,sub-discipline of civil engineering dealing with the creation of man made structures,3139767,23660005,wikipedia/commons/a/a8/Tour_Eiffel_Wikimedia_Commons.jpg,wikipedia/commons/thumb/a/a8/Tour_Eiffel_Wikimedia_Commons.jpg/54px-Tour_Eiffel_Wikimedia_Commons.jpg,66938386,2024-02-25T09:37:35.106898
90856448,431,Zoology,1,study of the animal kingdom,2130176,23580916,,,90856448,2024-02-25T09:18:14.361643
542102704,183257,Psychotherapist,1,clinically applied psychology for desired behavior change,2094793,23415662,wikipedia/commons/6/6c/Psi2.svg,wikipedia/commons/thumb/6/6c/Psi2.svg/100px-Psi2.svg.png,542102704,2024-02-25T09:32:10.507136
188027245,750446,Polymer chemistry,1,"chemistry subdiscipline that deals with the structures, chemical synthesis and properties of polymers",1239599,23338753,,,188027245,2024-02-25T09:51:11.627463
86339819,407384,Transcription factor,3,protein that binds to DNA and regulates gene expression by promoting or suppressing transcription,704803,23223760,wikipedia/commons/8/80/Transcription_Factors.svg,wikipedia/commons/thumb/8/80/Transcription_Factors.svg/100px-Transcription_Factors.svg.png,86339819,2024-02-25T09:43:46.069012
2779227376,6505497,Layer (electronics),2,"in electronics, a single thickness of some material covering a surface",1609908,22915414,,,2779227376,2024-02-25T09:21:01.601318
44870925,37547,Astrophysics,1,branch of astronomy,1552949,22757112,,,44870925,2024-02-25T10:00:40.039374
115961682,860623,Image (mathematics),2,set of all values of a function,1963040,22514279,wikipedia/commons/6/64/Codomain2.SVG,wikipedia/commons/thumb/6/64/Codomain2.SVG/100px-Codomain2.SVG.png,115961682,2024-02-25T09:24:58.748663
555293320,12206,Diabetes mellitus,2,group of metabolic disorders characterized by high blood sugar levels over a prolonged period,1304961,22472618,wikipedia/commons/4/43/Blue_circle_for_diabetes.svg,wikipedia/commons/thumb/4/43/Blue_circle_for_diabetes.svg/100px-Blue_circle_for_diabetes.svg.png,555293320,2024-02-25T09:44:14.799242
98045186,205663,Process (computing),2,particular execution of a computer program,2906592,22469610,wikipedia/commons/2/25/Concepts-_Program_vs._Process_vs._Thread.jpg,wikipedia/commons/thumb/2/25/Concepts-_Program_vs._Process_vs._Thread.jpg/100px-Concepts-_Program_vs._Process_vs._Thread.jpg,98045186,2024-02-25T09:26:01.627798
512399662,3505712,Family medicine,1,medical specialty,2648426,22183101,,,512399662,2024-02-25T09:34:19.905363
2776914184,101991,Inflammation,2,signs of activation of the immune system,728855,22160956,wikipedia/commons/4/4c/Allergy_to_Antibiotic_Cefaclor.JPG,wikipedia/commons/thumb/4/4c/Allergy_to_Antibiotic_Cefaclor.JPG/100px-Allergy_to_Antibiotic_Cefaclor.JPG,2776914184,2024-02-25T09:45:15.252931
150903083,7108,Biotechnology,1,use of living systems and organisms to develop or make useful products,1216542,22152991,wikipedia/commons/8/8c/Insulincrystals.jpg,wikipedia/commons/thumb/8/8c/Insulincrystals.jpg/100px-Insulincrystals.jpg,150903083,2024-02-25T09:03:37.344678
28826006,33521,Applied mathematics,1,discipline of mathematics,1665919,21946362,wikipedia/commons/e/e0/Vehicle_Routing_Problem_Example.svg,wikipedia/commons/thumb/e/e0/Vehicle_Routing_Problem_Example.svg/100px-Vehicle_Routing_Problem_Example.svg.png,28826006,2024-02-25T09:23:23.419094
177264268,1514741,Set (abstract data type),2,abstract data type in computer science,1681054,21538798,,,177264268,2024-02-25T09:12:28.053180
121864883,677916,Statistical physics,1,branch of physics,1143345,21260000,,,121864883,2024-02-25T09:31:13.316498
153180895,7148389,Pattern recognition (psychology),2,cognitive process that matches information from a stimulus with information retrieved from memory,1497312,21194675,,,153180895,2024-02-25T09:49:16.573245
143065580,3285695,Mutant,3,"organism or a new genetic character arising or resulting from an instance of mutation, which is an alteration of the DNA sequence of a gene or chromosome of an organism",580923,21092027,wikipedia/commons/6/62/Blue-lobster.jpg,wikipedia/commons/thumb/6/62/Blue-lobster.jpg/100px-Blue-lobster.jpg,143065580,2024-02-25T09:18:09.011301
75473681,188651,Photochemistry,1,sub-discipline of chemistry,854244,20907936,wikipedia/commons/8/8b/Photochemical_immersion_well_reactor_50_mL.jpg,wikipedia/commons/thumb/8/8b/Photochemical_immersion_well_reactor_50_mL.jpg/75px-Photochemical_immersion_well_reactor_50_mL.jpg,75473681,2024-02-25T09:02:34.742605
104779481,50707,Composite number,2,positive integer that has at least one positive divisor other than 1 or itself,1202450,20885506,wikipedia/commons/f/f0/Primes-vs-composites.svg,wikipedia/commons/thumb/f/f0/Primes-vs-composites.svg/71px-Primes-vs-composites.svg.png,104779481,2024-02-25T10:00:59.034089
155672457,61231,Nanoparticle,2,particle with size less than 100 nm,776353,20823110,wikipedia/commons/6/6d/Mesoporous_Silica_Nanoparticle.jpg,wikipedia/commons/thumb/6/6d/Mesoporous_Silica_Nanoparticle.jpg/100px-Mesoporous_Silica_Nanoparticle.jpg,155672457,2024-02-25T09:15:19.343035
147120987,2225,Electron,2,subatomic particle with negative electric charge,1115534,20803553,wikipedia/commons/0/00/Standard_Model_of_Elementary_Particles.svg,wikipedia/commons/thumb/0/00/Standard_Model_of_Elementary_Particles.svg/100px-Standard_Model_of_Elementary_Particles.svg.png,147120987,2024-02-25T09:57:40.595718
19417346,7922,Pedagogy,1,study of education,3816161,20759546,wikipedia/commons/d/d4/Woman_teaching_geometry.jpg,wikipedia/commons/thumb/d/d4/Woman_teaching_geometry.jpg/90px-Woman_teaching_geometry.jpg,19417346,2024-02-25T09:34:44.295215
141231307,7020,Genome,3,entirety of an organism's hereditary information; genome of organism (encoded by the genomic DNA) is the (biological) information of heredity which is passed from one generation of organism to the next; is transcribed to produce various RNAs,568701,20226461,wikipedia/commons/a/a1/Prokaryotic_Cell_Diagram.jpg,wikipedia/commons/thumb/a/a1/Prokaryotic_Cell_Diagram.jpg/100px-Prokaryotic_Cell_Diagram.jpg,141231307,2024-02-25T09:00:50.801886
74909509,10387,Gerontology,1,"study of the social, psychological and biological aspects of aging",1627286,20215131,wikipedia/commons/2/29/Opdracht_HP_UVV-bejaardensocieteit_in_gebouw_Reigersburg_Amsterdam-Oost_bejaar%2C_Bestanddeelnr_923-7802.jpg,wikipedia/commons/thumb/2/29/Opdracht_HP_UVV-bejaardensocieteit_in_gebouw_Reigersburg_Amsterdam-Oost_bejaar%2C_Bestanddeelnr_923-7802.jpg/100px-Opdracht_HP_UVV-bejaardensocieteit_in_gebouw_Reigersburg_Amsterdam-Oost_bejaar%2C_Bestanddeelnr_923-7802.jpg,74909509,2024-02-25T09:42:37.958830
168563851,1436668,Randomized controlled trial,2,"experimental method designed to reduce bias, typically accomplished by randomly allocating subjects to two or more groups, with one being a control group",742225,20160085,,,168563851,2024-02-25T10:00:10.697306
52859227,7877,Electrochemistry,3,branch of chemistry,788237,20032391,wikipedia/commons/a/ae/Faraday-Daniell.PNG,wikipedia/commons/thumb/a/ae/Faraday-Daniell.PNG/90px-Faraday-Daniell.PNG,52859227,2024-02-25T09:38:15.589686
67705224,11053,RNA,3,family of large biological molecules,601066,19975459,wikipedia/commons/f/f0/Hybridogenesis_in_water_frogs_gametes.svg,wikipedia/commons/thumb/f/f0/Hybridogenesis_in_water_frogs_gametes.svg/100px-Hybridogenesis_in_water_frogs_gametes.svg.png,67705224,2024-02-25T09:18:27.121773
175444787,39072,Microeconomics,1,branch of economics that studies the behavior of individual households and firms in making decisions on the allocation of limited resources,1531726,19888820,wikipedia/commons/8/8e/Delhi_main_bazaar.jpg,wikipedia/commons/thumb/8/8e/Delhi_main_bazaar.jpg/100px-Delhi_main_bazaar.jpg,175444787,2024-02-25T09:55:36.839888
190283241,14599311,Apoptosis,2,programmed cell death process,737889,19661962,wikipedia/commons/4/4a/Apoptosisgif.gif,wikipedia/commons/thumb/4/4a/Apoptosisgif.gif/100px-Apoptosisgif.gif,190283241,2024-02-25T09:45:55.934954
165801399,25428,Voltage,2,difference in the electric potential between two points in space,1889687,19533667,wikipedia/commons/d/d6/AA_AAA_AAAA_A23_battery_comparison-1.jpg,wikipedia/commons/thumb/d/d6/AA_AAA_AAAA_A23_battery_comparison-1.jpg/100px-AA_AAA_AAAA_A23_battery_comparison-1.jpg,165801399,2024-02-25T09:54:11.777317
145420912,853077,Mathematics education,1,"mathematics teaching, learning and scholarly research",4218088,19240570,wikipedia/commons/8/86/Mathematics_lecture_at_the_Helsinki_University_of_Technology.jpg,wikipedia/commons/thumb/8/86/Mathematics_lecture_at_the_Helsinki_University_of_Technology.jpg/100px-Mathematics_lecture_at_the_Helsinki_University_of_Technology.jpg,145420912,2024-02-25T09:12:28.645325
84393581,82642,Blood pressure,2,pressure exerted by circulating blood upon the walls of blood vessels,1116609,18865640,wikipedia/commons/c/c6/Blood_pressure_monitoring.jpg,wikipedia/commons/thumb/c/c6/Blood_pressure_monitoring.jpg/100px-Blood_pressure_monitoring.jpg,84393581,2024-02-25T09:24:38.754589
146978453,3798668,Aerospace engineering,1,branch of engineering,2824897,18815839,wikipedia/commons/c/c0/Apollo_13_Mailbox_at_Mission_Control.jpg,wikipedia/commons/thumb/c/c0/Apollo_13_Mailbox_at_Mission_Control.jpg/100px-Apollo_13_Mailbox_at_Mission_Control.jpg,146978453,2024-02-25T09:02:04.182590
60644358,128570,Bioinformatics,1,study of biological data and sequences,829162,18750745,wikipedia/commons/4/43/Genome_viewer_screenshot_small.png,wikipedia/commons/thumb/4/43/Genome_viewer_screenshot_small.png/91px-Genome_viewer_screenshot_small.png,60644358,2024-02-25T09:57:16.772061
21951064,899212,Combinatorial chemistry,1,chemical methods designed to rapidly synthesize large numbers of chemical compounds,1073469,18621465,,,21951064,2024-02-25T09:17:29.898097
14036430,3736076,Function (biology),2,reason some object or process occurred in a system that evolved through a process of natural selection,1306143,18355226,,,14036430,2024-02-25T09:04:40.770641
505870484,180538,Fishery,1,the enterprise of raising or harvesting fish or other aquatic organisms,1581046,18166696,wikipedia/commons/b/b9/Becharof_Wilderness_Salmon.jpg,wikipedia/commons/thumb/b/b9/Becharof_Wilderness_Salmon.jpg/100px-Becharof_Wilderness_Salmon.jpg,505870484,2024-02-25T09:37:04.886076
544153396,11426,Metal,2,"element, compound or alloy that is a good conductor of both electricity and heat",853891,18161542,wikipedia/commons/a/ad/Iron_electrolytic_and_1cm3_cube.jpg,wikipedia/commons/thumb/a/ad/Iron_electrolytic_and_1cm3_cube.jpg/100px-Iron_electrolytic_and_1cm3_cube.jpg,544153396,2024-02-25T09:39:36.795880
71315377,11364,Hormone,2,chemical released by a cell or a gland in one part of the body that sends out messages that affect cells in other parts of the organism,931970,18041452,wikipedia/commons/3/3b/Hormone_Transport.png,wikipedia/commons/thumb/3/3b/Hormone_Transport.png/100px-Hormone_Transport.png,71315377,2024-02-25T09:12:13.959909
39549134,133080,Public relations,1,broad term for the management of public communication of organizations,2643905,18007559,wikipedia/commons/3/31/FEMA_-_42468_-_Participants_at_Joint_Field_Office_News_Media_Conference.jpg,wikipedia/commons/thumb/3/31/FEMA_-_42468_-_Participants_at_Joint_Field_Office_News_Media_Conference.jpg/100px-FEMA_-_42468_-_Participants_at_Joint_Field_Office_News_Media_Conference.jpg,39549134,2024-02-25T09:21:12.022767
13965031,243545,Nuclear chemistry,1,the chemistry of different nuclear reactions and radioactive materials,1119973,17639556,wikipedia/commons/7/79/Alpha_Decay.svg,wikipedia/commons/thumb/7/79/Alpha_Decay.svg/100px-Alpha_Decay.svg.png,13965031,2024-02-25T09:33:43.091720
158622935,660848,Nonlinear system,2,system in which the change of the output is not proportional to the change of the input,1319292,17623714,wikipedia/commons/d/de/Complex_systems_organizational_map.jpg,wikipedia/commons/thumb/d/de/Complex_systems_organizational_map.jpg/100px-Complex_systems_organizational_map.jpg,158622935,2024-02-25T09:23:01.988156
520434653,38867,Laser,2,device which emits light via optical amplification,1457843,17619389,wikipedia/commons/4/4c/Lasertechnik06.jpg,wikipedia/commons/thumb/4/4c/Lasertechnik06.jpg/80px-Lasertechnik06.jpg,520434653,2024-02-25T09:09:56.906840
518677369,202833,Social media,2,"interaction among people in which they create, share, and/or exchange information and ideas in virtual communities and networks",875804,17554030,wikipedia/commons/e/e2/Social_media.png,wikipedia/commons/thumb/e/e2/Social_media.png/100px-Social_media.png,518677369,2024-02-25T09:20:49.695105
19165224,23404,Anthropology,1,science of humanity,1660764,17547705,wikipedia/commons/c/cf/Antropologo_social.jpg,wikipedia/commons/thumb/c/cf/Antropologo_social.jpg/100px-Antropologo_social.jpg,19165224,2024-02-25T09:01:32.268887
515207424,8066,Amino acid,2,"organic compound containing both amino and acidic functional groups, important in biology",706011,17515865,wikipedia/commons/5/51/L-amino_acid_structure.svg,wikipedia/commons/thumb/5/51/L-amino_acid_structure.svg/100px-L-amino_acid_structure.svg.png,515207424,2024-02-25T09:48:35.383610
159467904,2001702,Chemical physics,1,subdiscipline of chemistry and physics,648059,17369162,,,159467904,2024-02-25T09:57:42.071869
61511704,1671857,Incidence (geometry),2,binary relation in geometry,876685,17093309,,,61511704,2024-02-25T09:20:38.973457
44280652,104837,Phase (matter),2,"region in a substance throughout which all physical properties are essentially uniform; region of material that is chemically uniform, physically distinct, (often) mechanically separable",1163240,17001266,,,44280652,2024-02-25T09:21:16.220788
548081761,180388,Waste management,1,"generation, prevention, characterization, monitoring, treatment, handling, reuse and residual disposition of solid wastes",2093850,16981800,wikipedia/commons/0/0d/Air_pollution3.jpg,wikipedia/commons/thumb/0/0d/Air_pollution3.jpg/100px-Air_pollution3.jpg,548081761,2024-02-25T09:29:43.500668
147597530,369472,Computational chemistry,1,branch of chemistry,760524,16967788,,,147597530,2024-02-25T09:07:13.867891
207001950,141124,In vivo,2,"studies in which the effects of various biological entities are tested on whole, living organisms",680478,16898901,,,207001950,2024-02-25T09:50:00.233082
24326235,126095,Electronic engineering,1,"electrical engineering discipline which utilizes nonlinear and active electrical components to design electronic circuits, devices, and their systems",1903136,16842677,wikipedia/commons/e/ec/Silego_clock_generator.JPG,wikipedia/commons/thumb/e/ec/Silego_clock_generator.JPG/100px-Silego_clock_generator.JPG,24326235,2024-02-25T09:04:38.507229
26760741,160402,Perception,2,"organization, identification, and interpretation of sensory information in order to represent and understand the environment in the brain",1116103,16749826,wikipedia/commons/c/cf/Philbar_3.png,wikipedia/commons/thumb/c/cf/Philbar_3.png/100px-Philbar_3.png,26760741,2024-02-25T09:48:39.070988
184651966,906356,Aqueous solution,2,solution in which the solvent is water,693005,16732729,wikipedia/commons/6/67/Na%2BH2O.svg,wikipedia/commons/thumb/6/67/Na%2BH2O.svg/100px-Na%2BH2O.svg.png,184651966,2024-02-25T09:07:04.130704
47446073,5165890,Control theory (sociology),3,,1759245,16629922,wikipedia/commons/b/b3/Control_Strategy.jpeg,wikipedia/commons/thumb/b/b3/Control_Strategy.jpeg/100px-Control_Strategy.jpeg,47446073,2024-02-25T09:58:45.817189
77088390,8513,Database,1,organized collection of data in computing,2227248,16619079,wikipedia/commons/f/f2/DVD_Rental_Query.png,wikipedia/commons/thumb/f/f2/DVD_Rental_Query.png/100px-DVD_Rental_Query.png,77088390,2024-02-25T09:18:43.216656
529278444,47273,Central nervous system,2,"main information-processing organs of the nervous system, consisting of the brain, spinal cord, and meninges",469916,16400197,wikipedia/commons/d/d3/1201_Overview_of_Nervous_System.jpg,wikipedia/commons/thumb/d/d3/1201_Overview_of_Nervous_System.jpg/100px-1201_Overview_of_Nervous_System.jpg,529278444,2024-02-25T09:07:51.928468
530470458,128581,Breast cancer,3,cancer that originates in the mammary gland,947891,16207849,wikipedia/commons/0/03/Breast_Cancer.png,wikipedia/commons/thumb/0/03/Breast_Cancer.png/80px-Breast_Cancer.png,530470458,2024-02-25T09:01:27.122501
56739046,192060,Knowledge management,1,"process of creating, sharing, using and managing the knowledge and information of an organization",1579968,16108860,,,56739046,2024-02-25T09:50:38.552220
147483822,103537,Antigen,2,molecule capable of inducing an immune response (to produce an antibody) in the host organism,674490,15898105,wikipedia/commons/2/2d/Antibody.svg,wikipedia/commons/thumb/2/2d/Antibody.svg/71px-Antibody.svg.png,147483822,2024-02-25T09:21:05.468244
2778447006,1156474,Icon,2,programming language,793358,15763378,,,2778447006,2024-02-25T09:10:12.894958
9652623,190109,Field (mathematics),2,commutative ring in which every nonzero element is inversible,1560358,15708931,wikipedia/commons/7/75/Regular_polygon_7_annotated.svg,wikipedia/commons/thumb/7/75/Regular_polygon_7_annotated.svg/99px-Regular_polygon_7_annotated.svg.png,9652623,2024-02-25T09:19:07.076084
115260700,11408,Magnetic field,2,vector field that describes the magnetic influence of electric charges in relative motion,1006379,15680798,wikipedia/commons/a/a2/Magnetic_field_of_horseshoe_magnet.png,wikipedia/commons/thumb/a/a2/Magnetic_field_of_horseshoe_magnet.png/61px-Magnetic_field_of_horseshoe_magnet.png,115260700,2024-02-25T09:10:31.045726
28328180,48196,Stem cell,2,undifferentiated biological cells that can differentiate into specialized cells,584584,15628323,wikipedia/commons/5/52/MSC_high_magnification.jpg,wikipedia/commons/thumb/5/52/MSC_high_magnification.jpg/75px-MSC_high_magnification.jpg,28328180,2024-02-25T10:01:11.265690
160735492,31207,Health care,2,prevention of disease and promotion of wellbeing,1547362,15565703,wikipedia/commons/1/1f/Global_physician_density_map_-_WHO_2010.png,wikipedia/commons/thumb/1/1f/Global_physician_density_map_-_WHO_2010.png/100px-Global_physician_density_map_-_WHO_2010.png,160735492,2024-02-25T09:00:47.469140
18762648,42213,Work (physics),2,energy transferred to an object via the application of force on it through a displacement,2137394,15541381,wikipedia/commons/2/25/Baseball_pitching_motion_2004.jpg,wikipedia/commons/thumb/2/25/Baseball_pitching_motion_2004.jpg/100px-Baseball_pitching_motion_2004.jpg,18762648,2024-02-25T09:28:02.155596
2522767166,2374463,Data science,1,interdisciplinary field of study focused on deriving knowledge and insights from data,1751994,15531332,wikipedia/commons/4/45/PIA23792-1600x1200%281%29.jpg,wikipedia/commons/thumb/4/45/PIA23792-1600x1200%281%29.jpg/100px-PIA23792-1600x1200%281%29.jpg,2522767166,2024-02-25T09:04:27.953584
144027150,48803,Horticulture,1,"culture of plants, mainly for food, materials, comfort and beauty",2170075,15517908,wikipedia/commons/2/2b/Horticulturist_Amy_Boul_by_Lance_Cheung.jpg,wikipedia/commons/thumb/2/2b/Horticulturist_Amy_Boul_by_Lance_Cheung.jpg/100px-Horticulturist_Amy_Boul_by_Lance_Cheung.jpg,144027150,2024-02-25T09:22:10.186817
501593827,12187,Antibiotics,2,drug used in the treatment and prevention of bacterial infections,988063,15503486,wikipedia/commons/5/59/Staphylococcus_aureus_%28AB_Test%29.jpg,wikipedia/commons/thumb/5/59/Staphylococcus_aureus_%28AB_Test%29.jpg/100px-Staphylococcus_aureus_%28AB_Test%29.jpg,501593827,2024-02-25T09:46:28.543997
199289684,83353,Mineralogy,1,scientific study of minerals,1001526,15480402,wikipedia/commons/3/3c/Mineralogy_between_its_other_sciences_around.png,wikipedia/commons/thumb/3/3c/Mineralogy_between_its_other_sciences_around.png/100px-Mineralogy_between_its_other_sciences_around.png,199289684,2024-02-25T09:25:08.908447
140793950,168091,Animal science,1,"science and business of producing domestic livestock species, including but not limited to beef cattle, dairy cattle, horses, poultry, sheep, and swine, and of nutrition, care, and welfare of companion animals",1357740,15282119,,,140793950,2024-02-25T09:48:42.240660
204323151,905424,Range (aeronautics),2,distance a vehicle can travel,888752,15280030,wikipedia/commons/3/34/Maximum_Endurance_and_Range.jpg,wikipedia/commons/thumb/3/34/Maximum_Endurance_and_Range.jpg/100px-Maximum_Endurance_and_Range.jpg,204323151,2024-02-25T09:49:08.253499
547475151,25419,Escherichia coli,3,"species of Gram-negative, rod-shaped bacterium",587684,15070712,wikipedia/commons/b/bc/E_coli_at_10000x%2C_original.jpg,wikipedia/commons/thumb/b/bc/E_coli_at_10000x%2C_original.jpg/100px-E_coli_at_10000x%2C_original.jpg,547475151,2024-02-25T09:12:56.509135
2776694085,974135,Chemotherapy,2,drug therapy against cancer or infections,879325,14788163,wikipedia/commons/f/f0/Chemotherapy_with_acral_cooling.jpg,wikipedia/commons/thumb/f/f0/Chemotherapy_with_acral_cooling.jpg/75px-Chemotherapy_with_acral_cooling.jpg,2776694085,2024-02-25T09:02:37.454992
159750122,96621023,Soil water,2,,922666,14636039,,,159750122,2024-02-25T09:09:08.496160
46312422,11024,Communication,1,act of conveying intended meanings from one entity or group to another through the use of mutually understood signs and rules,1144031,14589060,wikipedia/commons/0/02/Pioneer_plaque.svg,wikipedia/commons/thumb/0/02/Pioneer_plaque.svg/100px-Pioneer_plaque.svg.png,46312422,2024-02-25T09:38:10.906797
199343813,12128,Dentistry,1,branch of medicine dealing with oral health and teeth,1623218,14482532,wikipedia/commons/d/db/GI_at_Guantanamo_visits_the_dentist.JPG,wikipedia/commons/thumb/d/db/GI_at_Guantanamo_visits_the_dentist.JPG/67px-GI_at_Guantanamo_visits_the_dentist.JPG,199343813,2024-02-25T09:18:52.539064
27415008,7256382,Psychological intervention,2,,748741,14299801,wikipedia/commons/7/78/Psychotherapy.JPG,wikipedia/commons/thumb/7/78/Psychotherapy.JPG/100px-Psychotherapy.JPG,27415008,2024-02-25T09:06:51.080937
99508421,2678675,Physical medicine and rehabilitation,1,branch of medicine,1296627,14277862,wikipedia/commons/b/b0/Physiatrist_assessing_a_patient.jpg,wikipedia/commons/thumb/b/b0/Physiatrist_assessing_a_patient.jpg/95px-Physiatrist_assessing_a_patient.jpg,99508421,2024-02-25T09:24:26.564939
15708023,80083,Humanities,1,academic disciplines that study human culture,18577030,14276831,wikipedia/commons/7/7d/Head_Platon_Glyptothek_Munich_548.jpg,wikipedia/commons/thumb/7/7d/Head_Platon_Glyptothek_Munich_548.jpg/72px-Head_Platon_Glyptothek_Munich_548.jpg,15708023,2024-02-25T09:10:37.849008
91586092,757520,Atmospheric sciences,1,umbrella term for the study of the atmosphere,795453,14222902,wikipedia/commons/e/ee/ShipTracks_MODIS_2005may11.jpg,wikipedia/commons/thumb/e/ee/ShipTracks_MODIS_2005may11.jpg/100px-ShipTracks_MODIS_2005may11.jpg,91586092,2024-02-25T09:25:51.256918
49204034,52139,Climatology,1,study of climate,909570,14214689,wikipedia/commons/a/a5/Clouds-1099739_1280.jpg,wikipedia/commons/thumb/a/a5/Clouds-1099739_1280.jpg/100px-Clouds-1099739_1280.jpg,49204034,2024-02-25T09:48:07.243071
135763542,106016,Genotype,3,"classification system used to categorize organisms based on their genetic characteristics; organism's full hereditary information, part (DNA sequence) of the genetic makeup of a cell, one of three factors that determine phenotype",679748,14203118,,,135763542,2024-02-25T09:19:03.243973
558461103,154430,Anxiety,2,"unpleasant complex combination of emotions that includes fear, apprehension and worry, and is often accompanied by physical sensations such as palpitations, nausea, chest pain and/or shortness of breath",694877,14190609,wikipedia/commons/6/6b/Los_Angeles%%2C_California._Lockheed_Employment._A_worried_applicant_waiting_to_be_interviewed_-_NARA_-_532210.tif,wikipedia/commons/thumb/6/6b/Los_Angeles%%2C_California._Lockheed_Employment._A_worried_applicant_waiting_to_be_interviewed_-_NARA_-_532210.tif/lossy-page1-100px-Los_Angeles%%2C_California._Lockheed_Employment._A_worried_applicant_waiting_to_be_interviewed_-_NARA_-_532210.tif.jpg,558461103,2024-02-25T09:40:29.009385
