id,orcid,display_name,display_name_alternatives,works_count,cited_by_count,last_known_institution,works_api_url,updated_date
5047433484,,D. Robert,"[""Daniel Robert"", ""D. Robert"", ""D Wines Robert""]",210,4296,4210095915.0,5047433484,2024-02-21T20:12:45.524271
5012427925,,K. Torii,"[""K. I. Torii"", ""Ken‐Ichi Torii"", ""Ken’ichi Torii"", ""Ken′ichi Torii"", ""Kenichi Torii"", ""Ken'ichi Torii"", ""K. Torii""]",297,4283,4210142332.0,5012427925,2024-02-21T15:49:26.320889
5034382647,,Carol Iversen,"[""C. Iversen"", ""Carol Iversen""]",73,4281,100930933.0,5034382647,2024-02-21T09:13:39.261607
5059163043,,A. M. Ahmed,"[""A. M. Ahmed"", ""Abir Ahmed"", ""Abdul M. Ahmed"", ""Akhalaq Ahmed"", ""Afsa Ahmed"", ""Abdul Ahmed"", ""Abdul Mateen Ahmed""]",45,4281,170201317.0,5059163043,2024-02-21T11:43:28.304144
5065529657,0000-0002-6909-3722,B. Davids,"[""B. Davids"", ""B.S Davids"", ""Barry Samuel Davids"", ""B. S. Davids"", ""Barry Davids""]",246,4265,1304378839.0,5065529657,2024-02-21T08:41:57.153239
5032828472,,Ronald M. Lynch,"[""R. M. Lynch"", ""Ronald M. Lynch"", ""R. Lynch"", ""Ronald Lynch""]",141,4264,2803071314.0,5032828472,2024-02-21T13:56:16.052647
5057190771,0000-0001-9701-8546,J. Eduardo Fajardo,"[""J. Eduardo Fajardo"", ""Jorge E. Fajardo"", ""J. E. Fajardo"", ""Jorge Eduardo Fajardo"", ""J.E Fajardo"", ""J. Fajardo"", ""J. Eduardo Fajardo""]",69,4260,238302431.0,5057190771,2024-02-21T08:56:15.380514
5043013411,,J. Andrew Whitney,"[""J. Andrew Whitney"", ""Joe Whitney"", ""J. A. Whitney""]",37,4256,4210141030.0,5043013411,2024-02-21T09:25:30.613572
5067386145,0000-0003-2668-129X,Hirooki Yabe,"[""H. Yabe"", ""Yabe Hirooki"", ""Hirooki Yabe"", ""H.Y. Yabe""]",307,4256,130830085.0,5067386145,2024-02-21T10:36:33.562077
5064871109,,R Distel,"[""Robert Distel"", ""R. J. Distel"", ""R. Distel"", ""Robert J. Distel""]",76,4246,4210117453.0,5064871109,2024-02-21T23:59:35.321995
5083887768,,Patricia P. Jones,"[""Patricia Jones"", ""P. Jones"", ""P. P. Jones"", ""Patricia P. Jones""]",90,4243,97018004.0,5083887768,2024-02-21T08:00:17.390995
5008557121,,Herman Hugenholtz,"[""H. Hugenholtz"", ""Herman Hugenholtz""]",59,4238,2800264117.0,5008557121,2024-02-21T07:50:23.474121
5061252395,,J. E. Crow,"[""J.E Crow"", ""J. E. Crow"", ""J. Crow""]",146,4234,103163165.0,5061252395,2024-02-21T05:41:57.440999
5089253709,,Marko Baller,"[""M Baller"", ""Marko K. Baller"", ""Marko Baller"", ""M. K. Baller"", ""M.K Baller""]",20,4233,73114660.0,5089253709,2024-02-21T02:31:34.310424
5035722682,,Salem Faham,"[""Salem Faham"", ""S. Faham""]",56,4214,61970326.0,5035722682,2024-02-21T00:31:12.984861
5051771612,0000-0002-4500-2232,Arnulf Kletzin,"[""and Arnulf Kletzin"", ""Arnulf Kletzin"", ""A. Kletzin""]",72,4206,4210122847.0,5051771612,2024-02-21T23:43:46.422293
5062920055,,David W. Garber,"[""Drew Garber"", ""D. W. Garber"", ""David Garber"", ""David W. Garber"", ""D. Garber""]",77,4202,4210086933.0,5062920055,2024-02-21T03:17:36.468866
5048192566,,Bernard Jacq,"[""Bernard Jacq"", ""B. Jacq""]",59,4196,21491767.0,5048192566,2024-02-21T16:26:48.469153
5023934619,,K. Lukashin,"[""K. V. Lukashin"", ""K. Lukashin""]",63,4193,29801172.0,5023934619,2024-02-21T23:27:16.407439
5040427649,,Kathryn Bernard,"[""Kathryn Bernard"", ""K. Bernard"", ""K. A. Bernard"", ""Kathryn A. Bernard""]",132,4193,177235860.0,5040427649,2024-02-21T07:01:42.044282
5068550414,,E. Lillethun,"[""E. Lillethun"", ""Endre Lillethun""]",111,4179,4432739.0,5068550414,2024-02-21T04:56:18.399740
5076551316,,Farial A. Tanious,"[""Farial A. Tanious"", ""F Tanious"", ""Farial Tanious"", ""F. A. Tanious""]",80,4175,181565077.0,5076551316,2024-02-21T22:40:43.012380
5086287652,0000-0002-9834-1617,Andrey A. Gurtovenko,"[""Andrew A. Gurtovenko"", ""and Andrey A. Gurtovenko"", ""Andrei A. Gurtovenko"", ""Andrey Alekseevich Gurtovenko"", ""Andrey Gurtovenko"", ""A. A. Gurtovenko"", ""Andrey A. Gurtovenko""]",103,4175,4210091702.0,5086287652,2024-02-21T02:23:37.958539
5027852733,,E. Teasdale,"[""E. Teasdale"", ""Evelyn M. Teasdale"", ""E. M. Teasdale"", ""Evelyn Teasdale""]",104,4174,2802050120.0,5027852733,2024-02-21T23:02:41.567425
5007589050,,M. Löwe,"[""M. Lowe"", ""M. Löwe"", ""M. J. Lowe"", ""Martin Lowe""]",91,4173,134421475.0,5007589050,2024-02-21T09:42:13.544502
5082893702,,P. Wibault,"[""P. Wibault"", ""Pierre Wibault"", ""Wibault Pierre.""]",154,4168,2801843802.0,5082893702,2024-02-21T20:10:49.776914
5074969093,,Gwen O. Ivy,"[""Gwen O. Ivy"", ""Gwen Ivy"", ""G.O Ivy"", ""G. O. Ivy"", ""G. Ivy""]",88,4160,2799376586.0,5074969093,2024-02-21T08:18:33.682531
5044339534,,C. M. Venkatachalam,"[""C. M. Venkatachalam"", ""C. Mahalingam Venkatachalam"", ""C.M Venkatachalam"", ""Cherayathumadom M. Venkatachalam""]",60,4154,32389192.0,5044339534,2024-02-21T23:54:37.902279
5013274507,,Bernhard Kolmerer,"[""Bernhard Kolmerer"", ""B. Kolmerer""]",34,4147,4210138560.0,5013274507,2024-02-21T09:57:18.612699
5069242667,,J. J. K. Best,"[""Jonathan Best"", ""JR Best"", ""Jonathan J. K. Best"", ""J. Best"", ""J. J. K. Best"", ""J.J.K Best"", ""Jonathan Jk Best"", ""Jonathan J.K Best"", ""J.J. Best""]",115,4146,2801395776.0,5069242667,2024-02-21T06:01:15.822182
5072030391,,Maurice Sokolow,"[""M. Sokolow"", ""Maurice Sokolow""]",131,4141,180670191.0,5072030391,2024-02-21T01:47:25.761868
5065383227,,B. J. Gallop,"[""B. Gallop"", ""B. J. Gallop""]",175,4136,1286704778.0,5065383227,2024-02-21T04:26:34.406777
5011899689,0000-0003-4458-360X,Ying-li Tian,"[""Y.‐I. Tian"", ""Yingli Tian"", ""Ying‐Li Tian""]",31,4135,4210093530.0,5011899689,2024-02-21T21:12:04.438369
5051873291,,Narayanan Menon,"[""N K Menon"", ""Narayanan Menon"", ""N. Menon""]",182,4130,24603500.0,5051873291,2024-02-21T17:20:49.254830
5081345828,0009-0001-2635-2915,Catherine C. Marshall,"[""C. Marshall"", ""Catherine C. Marshall"", ""Catherine Marshall"", ""C C Marshall""]",159,4119,4210151516.0,5081345828,2024-02-21T21:28:54.223683
5071636149,0000-0003-3948-5183,Lars Eide,"[""Lars Eide"", ""L. Eide"", ""Linn Haug Eide""]",79,4105,54108979.0,5071636149,2024-02-21T03:37:49.558213
5065760562,,Anton I.P.M. de Kroon,"[""Anton I. De Kroon"", ""de Kroon Ai"", ""Anton I.P.M de Kroon"", ""A.I.P.M de Kroon"", ""and Anton I. P. M. de Kroon"", ""Antonius I. P. M. de Kroon"", ""A.I.P.M. Kroon"", ""Anton I. P. M. De Kroon"", ""A I de Kroon"", ""Ali Kroon"", ""A. Kroon"", ""A. I. P. M. De Kroon""]",111,4093,193662353.0,5065760562,2024-02-21T09:33:21.885347
5044944579,,Hidenori Kiyosawa,"[""H. Kiyosawa"", ""Hidenori Kiyosawa""]",69,4091,77063589.0,5044944579,2024-02-21T20:23:28.358440
5016716157,,Philip S.K. Paty,"[""P S Paty"", ""Philip Paty"", ""Philip S. K. Paty"", ""P. S K Paty"", ""P. S. K. Paty"", ""Philip S. Paty"", ""Philip S.K Paty"", ""P.S.K Paty"", ""P Paty""]",198,4063,52792670.0,5016716157,2024-02-21T07:54:13.205619
5086118789,,R. Beer,"[""Renee de Beer"", ""Reinhard Beer"", ""R. Reinhard Beer"", ""R. Beer""]",152,4063,122411786.0,5086118789,2024-02-21T04:26:54.031038
5071448111,,J. Scott Sawyer,"[""Jeff Sawyer"", ""Jacqueline Sawyer"", ""Jeffery R. Sawyer"", ""J. Sawyer"", ""J L Sawyer"", ""J. Scott Sawyer"", ""J. Scott. Sawyer"", ""Jeffery Sawyer"", ""J.R. Sawyer"", ""J. S. Sawyer""]",112,4058,4210129634.0,5071448111,2024-02-21T17:59:32.667814
5041430199,,Irina Apostolou,"[""I. Apostolou"", ""Irina Apostolou""]",31,4056,4210115312.0,5041430199,2024-02-21T02:43:33.102584
5017062408,,David L. Gard,"[""David Gard"", ""D. L. Gard"", ""David L. Gard"", ""David Lynn Gard""]",58,4046,223532165.0,5017062408,2024-02-21T05:00:24.558718
5064260400,,Joseph R. Kahn,"[""Joseph R. Kahn"", ""J. Kahn"", ""J. R. Kahn"", ""Joseph Kahn""]",57,4040,130701444.0,5064260400,2024-02-21T16:17:52.421566
5071305673,0000-0002-7212-2512,Susanna Tomasoni,"[""Susanna Tomasoni"", ""S. Tomasoni""]",91,4034,19630809.0,5071305673,2024-02-21T00:25:00.915379
5060049581,,B. L. Jones,"[""B. L Jones"", ""Berne L. Jones"", ""Berne Jones"", ""B. Jones"", ""B. L. Jones""]",143,4027,135310074.0,5060049581,2024-02-21T07:32:10.092588
5011244104,,Michael J. Shamblott,"[""Michael J. Shamblott"", ""M. Shamblott"", ""M. J. Shamblott"", ""Michael Shamblott""]",77,4019,174015415.0,5011244104,2024-02-21T02:51:30.946689
5076472285,,Rob Rowan,"[""R. Rowan"", ""Rob. Rowan""]",18,4019,80276326.0,5076472285,2024-02-21T06:40:27.222313
5067006146,,A. S. Wightman,"[""A. S. Wightman"", ""A. Wightman"", ""Arthur Wightman"", ""A.S Wightman"", ""Arthur Strong Wightman"", ""Arthur S. Wightman""]",136,4007,20089843.0,5067006146,2024-02-21T04:05:51.742202
5056259610,,Eugene A. Mash,"[""Eugene A. Mash"", ""E. A. Mash"", ""Eugene Mash""]",206,4006,138006243.0,5056259610,2024-02-21T16:50:31.631802
5045171401,,Gerry McEntee,"[""G. P. Mcentee"", ""Gerry Mcentee"", ""Gerry P. Mcentee"", ""Gerry P.Y.R. McEntee"", ""G. Mcentee""]",149,3997,2803071314.0,5045171401,2024-02-21T02:40:56.048328
5046265468,,A.E. Wright,"[""Ae Wright"", ""A. E. Wright"", ""A E. Wright"", ""A.E Wright"", ""A. Wright""]",122,3975,1286704778.0,5046265468,2024-02-21T08:11:09.302449
5088879876,,Helen L. Henry,"[""H. L. Henry"", ""H. Henry"", ""Helen L. Henry"", ""Helen Henry""]",140,3975,103635307.0,5088879876,2024-02-21T10:09:19.458136
5004437004,,Neil C. Gudmestad,"[""N. C. Gudmestad"", ""Neil Gudmestad"", ""N. Gudmestad"", ""Neil. C. Gudmestad"", ""Neil C. Gudmestad""]",172,3967,57328836.0,5004437004,2024-02-21T22:31:41.854898
5033600987,,John J. Iandolo,"[""John Joseph Iandolo"", ""J. J. Iandolo"", ""John Iandolo"", ""J. Iandolo"", ""John J. Iandolo""]",90,3949,49332381.0,5033600987,2024-02-21T04:44:51.331417
5089013547,,N. R. Keemer,"[""Nr Keemer"", ""N. R. Keemer"", ""N.R Keemer"", ""N R. Keemer""]",91,3949,67415387.0,5089013547,2024-02-21T07:39:01.256996
5010789873,,Frederick I. Tsuji,"[""F. I. Tsuji"", ""F.I Tsuji"", ""Frederick I. Tsuji"", ""Fi. Tsuji""]",99,3944,150209017.0,5010789873,2024-02-21T08:47:09.587068
5074766372,0000-0002-0461-331X,Ludwig Müller,"[""L.C Muller"", ""Ludwig Muller"", ""L. Muller"", ""L. C. Muller"", ""L. C. Müller"", ""Lia B. Müller"", ""L. Müller"", ""L. Ch. Müller"", ""Laure Muller"", ""Ludwig Müller"", ""Ludwig C. Müller"", ""Ludwig Ch. Müller""]",183,3935,132053463.0,5074766372,2024-02-21T00:59:40.828039
5001166023,0000-0001-5642-9293,J. Timmer,"[""John Timmer"", ""Jacob Timmer"", ""J. Timmer"", ""J.H. Timmer""]",60,3934,193662353.0,5001166023,2024-02-21T07:34:42.911059
5042575786,,M. Maolinbay,"[""M. Maolinbay"", ""Manat Maolinbay""]",106,3933,43591049.0,5042575786,2024-02-21T06:59:34.893238
5048149307,,Frede Østergaard Andersen,"[""Frede Ø. Andersen"", ""Frede Østergaard Andersen"", ""F. Andersen"", ""F. Ø. Andersen"", ""F. O. Andersen"", ""Frederik Mazur Andersen"", ""Frede Ostergaard Andersen"", ""Frederik Andersen""]",114,3932,177969490.0,5048149307,2024-02-21T07:05:40.459543
5050057021,,Gian Gastone Neri Serneri,"[""G. G Neri Serneri"", ""G. G. N. Serneri"", ""Gian Gastone Neri Serneri"", ""G. G N Serneri"", ""G. G. Neri Serneri"", ""Gian G.Neri Serneri"", ""G. G. Serneri""]",184,3932,45084792.0,5050057021,2024-02-21T09:49:33.004601
5056624209,,Joseph R. Dalovisio,"[""Joseph R. Dalovisio"", ""J. R. Dalovisio"", ""J. Dalovisio"", ""Joseph Dalovisio""]",51,3930,1336053918.0,5056624209,2024-02-21T13:40:47.979833
5039553170,0000-0003-1381-7549,Masakazu Kondo,"[""M. Kondo"", ""Kondo Masakazu"", ""Maiko Kondo"", ""Masakazu Kondo""]",218,3913,4210146532.0,5039553170,2024-02-21T03:59:57.172398
5006741875,,Michel Potier,"[""M. Potier"", ""M. F. le Potier"", ""Michel Potier""]",200,3909,2802351361.0,5006741875,2024-02-21T09:14:42.477002
5029438796,,John D. Neill,"[""J. Neill"", ""J. D. Neill"", ""John D. Neill"", ""John Neill""]",156,3907,4210142913.0,5029438796,2024-02-21T21:42:18.107641
5010447879,,Zwe-Lee Gaing,"[""Zwe Lee Gaing"", ""Z.L.Gaing"", ""Z. Gaing"", ""Zwe‐Lee Gaing"", ""Z.L. Gaing""]",42,3898,33374188.0,5010447879,2024-02-21T05:05:12.965307
5037014853,,John A. DeMoss,"[""J. A. Demoss"", ""John A. Demoss"", ""J. A Demoss"", ""J DeMoss""]",81,3897,4210157660.0,5037014853,2024-02-21T15:57:00.957776
5053901088,,Martyn Thomas,"[""M. L. Thomas"", ""M. Thomas"", ""M. Lea Thomas"", ""Martyn Thomas""]",59,3897,200166805.0,5053901088,2024-02-21T05:27:13.562060
5072569246,,B. Kassanis,"[""Basilios Kassanis"", ""B. Kassanis"", ""Basil Kassanis""]",130,3897,4210105766.0,5072569246,2024-02-21T12:12:13.860113
5066985949,,Malcolm B. Wilkins,"[""M.Wilkins"", ""Malcolm B. Wilkins"", ""M. B. Wilkins""]",121,3894,7882870.0,5066985949,2024-02-21T22:20:38.022365
5051739746,,J Videbæk,"[""J. Videbæk"", ""Jorgen Videbaek"", ""Jørgen Videbæk"", ""Jørgen Videbaek"", ""J. Videbåek"", ""J. Videbaek"", ""Jorgen Videbæk""]",49,3884,2802709434.0,5051739746,2024-02-21T07:15:40.991869
5049923176,,C. Wahl,"[""Ch. Wahl"", ""C. Wahl""]",107,3883,161046081.0,5049923176,2024-02-21T06:07:36.639898
5040294959,,Brian A. Lieberman,"[""B. A. Lieberman"", ""B. Albert Lieberman"", ""B. Lieberman"", ""Brian Lieberman"", ""Brian A. Lieberman""]",121,3870,28407311.0,5040294959,2024-02-21T19:11:11.498277
5090522992,0000-0001-9266-336X,Vladislav Gulis,"[""V. Gulis"", ""Vlad Gulis"", ""V. I. Gulis"", ""Vladislav Gulis"", ""Vladislav I. Gulis""]",61,3869,208081647.0,5090522992,2024-02-21T03:08:17.186414
5069950019,,James E. Cheek,"[""James Cheek"", ""J. Cheek"", ""J. E. Cheek"", ""James E. Cheek""]",103,3866,169521973.0,5069950019,2024-02-21T18:06:40.983240
5072419495,0000-0003-4960-8001,Leonie C. Moyle,"[""Leonie Moyle"", ""L. C. Moyle"", ""Leonie C. Moyle""]",110,3866,4210119109.0,5072419495,2024-02-21T06:43:16.877373
5001110049,,L. G. Kiloh,"[""Leslie G. Kiloh"", ""Leslie Kiloh"", ""L. G. Kiloh""]",92,3863,31746571.0,5001110049,2024-02-21T01:09:28.127862
5006874901,,P.A. Cranwell,"[""P. Cranwell"", ""Peter A. Cranwell"", ""P. A. Cranwell""]",44,3861,13460158.0,5006874901,2024-02-21T09:21:25.249254
5042893113,,W. Retyk,"[""W. Retyk"", ""Waldemar Retyk""]",66,3860,4654613.0,5042893113,2024-02-21T22:33:18.349686
5055935882,,A. Wonacott,"[""Alan Wonacott"", ""Alan J. Wonacott"", ""A. J. Wonacott"", ""and Alan J. Wonacott"", ""A. Wonacott""]",70,3860,141584323.0,5055935882,2024-02-21T09:57:49.104682
5033568231,,David Porter,"[""David Peter Porter"", ""David Porter"", ""D. Porter"", ""D. P. Porter"", ""Dave Porter"", ""David P. Porter""]",207,3859,185071736.0,5033568231,2024-02-21T23:17:38.368908
5090664376,,M. Thomasset,"[""Monique Thomasset"", ""Μ THOMASSET"", ""M. Thomasset""]",199,3853,4210126712.0,5090664376,2024-02-21T14:54:21.953137
5047842014,,Yves Leblanc,"[""Leblanc Yves"", ""Yves G. Leblanc"", ""Yves. Leblanc"", ""Y. Leblanc""]",146,3852,4210146481.0,5047842014,2024-02-21T05:10:50.345731
5014926274,,Dorothy Bray,"[""Dorothy H. Bray"", ""Dorothy Bray"", ""D. Bray"", ""D. H. Bray""]",47,3845,114457229.0,5014926274,2024-02-21T05:30:29.484242
5049907176,,Richard J. Imbra,"[""Richard J. Imbra"", ""R J Imbra"", ""Richard Imbra"", ""R. Imbra""]",13,3844,2799503643.0,5049907176,2024-02-21T12:48:55.121947
5003214232,,Jess R. Young,"[""J. R. Young"", ""Jess R. Young"", ""J Young""]",73,3841,1283280774.0,5003214232,2024-02-21T07:22:02.556404
5019872225,,E A Shinebourne,"[""Ea Shinebourne"", ""Elliota Shinebourne"", ""ElliotA. Shinebourne"", ""E. Shinebourne"", ""Shinebourne Ea"", ""Elliott A. Shinebourne"", ""Elliott Shinebourne"", ""E. A. Shinebourne"", ""E.A Shinebourne""]",82,3841,4210096640.0,5019872225,2024-02-21T06:56:03.623477
5035966325,,John H. Moyer,"[""J. H. Moyer"", ""John H. Moyer"", ""J. Moyer"", ""John Moyer"", ""John H. CaptainJr. Moyer"", ""John Henry Moyer""]",290,3836,1290900354.0,5035966325,2024-02-21T02:39:32.062556
5006372117,,J. W. Mitchell,"[""Joseph Mitchell"", ""Joseph W. Mitchell"", ""J.W Mitchell"", ""J. W. Mitchell"", ""J. Mitchell"", ""Joseph William Mitchell""]",159,3832,241749.0,5006372117,2024-02-21T04:33:37.982068
5064723798,,C. Birkinshaw,"[""C. Birkinshaw"", ""Colin Birkinshaw""]",79,3832,230495080.0,5064723798,2024-02-21T15:35:26.590431
5048015354,,Birgit H. Satir,"[""B. Satir"", ""Brgit H. Satir"", ""Birgit H. Satir"", ""Birgit Hegner Satir"", ""Birgit Satir"", ""B. H. Satir"", ""B H. Satir"", ""Birgit H. Satir.""]",87,3831,129975664.0,5048015354,2024-02-21T12:29:49.904744
5051138710,,Robert L. Young,"[""Richard Young"", ""Robert Young"", ""Robert Louis Young"", ""R. L. Young"", ""Robert L. Young"", ""Rodolfo Rafael Vergara Young"", ""R. Young""]",160,3828,189196454.0,5051138710,2024-02-21T02:19:56.247038
5030832876,,C. Moscovici,"[""C. Moscovici"", ""Carlo Moscovici""]",118,3824,1322918889.0,5030832876,2024-02-21T10:23:24.356807
5023437486,,Ulrich Groth,"[""U. M. Groth"", ""U. Groth"", ""Ulrich M. Groth"", ""Ulrich Groth""]",238,3823,189712700.0,5023437486,2024-02-21T03:47:56.558837
5022977316,,M. Malec,"[""M. Malec"", ""Michaela Malec""]",57,3820,114112103.0,5022977316,2024-02-21T13:52:11.638281
5047681132,,Roy L. Hopfer,"[""R. Hopfer"", ""Roy L. Hopfer"", ""Roy Hopfer"", ""R. L. Hopfer""]",97,3815,4210123841.0,5047681132,2024-02-21T03:18:35.019282
5071741692,,Martijn F.B.G. Gebbink,"[""Martijn F. Gebbink"", ""Martijn Gebbink"", ""M. F. Gebbink"", ""M. F. B. G. Gebbink"", ""Martijn F.B.G Gebbink"", ""Martijn F.B. Gebbink"", ""M.F.B.G Gebbink"", ""M. Gebbink"", ""Martijn F. B. G. Gebbink"", ""M. F B G Gebbink""]",66,3811,3018483916.0,5071741692,2024-02-21T08:22:18.538735
5034051555,,M. A. Mayo,"[""M Mayo"", ""Mike A. Mayo"", ""M.A Mayo"", ""Mike Mayo"", ""M A. Mayo"", ""M. A. Mayo""]",113,3807,867280407.0,5034051555,2024-02-21T02:43:23.059303
5043554245,,Margery H. Mark,"[""Margery Mark"", ""Margery H. Mark"", ""M. H. Mark"", ""Mikkelsen Mark"", ""Manford Mark"", ""Matthews Mark"", ""M. Mark""]",73,3807,2800549715.0,5043554245,2024-02-21T09:39:17.215849
5009746570,,Bertil Holmlund,"[""Bertil Holmlund"", ""B. Holmlund""]",249,3803,123387679.0,5009746570,2024-02-21T06:07:07.244422
5003501052,,K. S. Mazdiyasni,"[""K. S Mazdiyasni"", ""K. S. Mazdiyasni"", ""Khodabakhsh S. Mazdiyasni""]",95,3797,63533367.0,5003501052,2024-02-21T15:34:44.664161
5087984395,,Joseph F. Antognini,"[""J. Antognini"", ""Joseph F. Antognini"", ""Joseph Antognini"", ""J. F. Antognini""]",177,3793,84218800.0,5087984395,2024-02-21T06:53:09.824347
5084901619,,R A Warnock,"[""R. Aaron Warnock"", ""Richard A. Warnock"", ""R.A. Warnock""]",13,3792,136199984.0,5084901619,2024-02-21T08:13:13.126527
5047981631,,Stefan Höglund,"[""S. Høglund"", ""S. Höglund"", ""S. Hoglund"", ""Stefan Hoglund"", ""Stefan Höglund""]",86,3777,123387679.0,5047981631,2024-02-21T02:09:01.754500
5033355358,,Alan Weinstein,"[""A. D. Weinstein"", ""Alan D Weinstein"", ""Alan Weinstein"", ""Alan David Weinstein"", ""A. Weinstein""]",108,3774,95457486.0,5033355358,2024-02-21T18:15:52.462444
5054826195,,A. Rollnik,"[""A. Rollnik"", ""Andreas Rollnik""]",106,3769,135140700.0,5054826195,2024-02-21T17:57:55.911598
5065482075,0000-0003-4635-4093,Susann M. Brady‐Kalnay,"[""S. Brady‐Kalnay"", ""Susann Brady‐Kalnay"", ""S. M. Brady‐Kalnay"", ""Susann M. Brady‐Kalnay""]",103,3768,58956616.0,5065482075,2024-02-21T09:24:32.669091
5003352360,,J. Ransdell,"[""Jeffrey Thomas Ransdell"", ""J. Ransdell""]",36,3766,103635307.0,5003352360,2024-02-21T23:46:11.746162
5030455939,,W. P. Vanderlaan,"[""W Vanderlaan"", ""W. P. Vanderlaan"", ""Willard P. Vanderlaan"", ""W. P Vanderlaan""]",106,3761,4210142769.0,5030455939,2024-02-21T13:04:25.861486
5005721248,,Masafumi Ogawa,"[""M. Ogawa"", ""Masafumi Ogawa""]",166,3759,4210150196.0,5005721248,2024-02-21T13:45:36.201039
5045791535,,Horace S. Isbell,"[""Horace S. Isbell"", ""H S. Isbell"", ""H. S. Isbell"", ""Horace Isbell""]",205,3757,181401687.0,5045791535,2024-02-21T01:19:54.940381
5017528904,0000-0003-4677-3853,Conor Gissane,"[""Connor Gissane"", ""Conor Gissane"", ""C. Gissane"", ""Conor C Gissane"", ""Conor""]",141,3756,205274468.0,5017528904,2024-02-21T23:37:44.354176
5066838003,,Barbara Colombi,"[""B. Colombi"", ""Barbara Colombi""]",24,3756,4210091499.0,5066838003,2024-02-21T17:44:55.737649
5078181346,,Oi Shan Tang,"[""Oi Shan Tang"", ""Oi S. Tang"", ""O.‐S. Tang"", ""O.S.F. Tang"", ""O. S. Tang""]",77,3751,4210100061.0,5078181346,2024-02-21T04:02:55.128899
5047169769,,Michèle Tarayre,"[""M. Tarayre"", ""Michele Tarayre"", ""Michéle Tarayre"", ""Michèle Tarayre""]",77,3736,1294671590.0,5047169769,2024-02-21T12:29:39.441823
5073456593,,V. Malychev,"[""V. Malychev""]",126,3736,4843557.0,5073456593,2024-02-21T07:49:47.116470
5028399643,,P J Hitchcock,"[""Penny Hitchcock"", ""Penelope J. Hitchcock"", ""P. J. Hitchcock"", ""Penny J. Hitchcock""]",42,3731,4210099728.0,5028399643,2024-02-21T10:34:49.747215
5053083874,,James W. Fisher,"[""J. Fisher"", ""James Westbrook Fisher"", ""James Fisher"", ""J. W. Fisher"", ""James W. Fisher""]",164,3730,4210157164.0,5053083874,2024-02-21T04:05:40.980690
5076625976,0000-0001-9847-5108,Andreas Koch,"[""Amanda L. Koch"", ""Andreas Koch"", ""Andrew S. Koch"", ""Andrew Koch"", ""Amanda Koch"", ""A. Koch"", ""A. S. Koch""]",139,3727,4210145899.0,5076625976,2024-02-21T04:30:11.792656
5020600189,,D. M. Ritson,"[""David M. Ritson"", ""D. Ritson"", ""David M. . Ritson"", ""David Ritson"", ""D. M. Ritson""]",166,3726,97018004.0,5020600189,2024-02-21T12:19:14.994565
5000276923,,Emil Dumitriu,"[""Emil Dumitriu"", ""Dumitriu Emil"", ""E. Dumitriu""]",149,3709,4210108695.0,5000276923,2024-02-21T18:14:44.884091
5085149146,,Daniel Wellner,"[""D. Wellner"", ""Daniel Wellner"", ""Daniel B. Wellner""]",68,3701,2802034949.0,5085149146,2024-02-21T00:17:36.172280
5052810313,,Yoram Ben-Porath,"[""Y. Ben‐Porath"", ""Yoram Ben‐Porath""]",37,3700,197251160.0,5052810313,2024-02-21T18:10:51.354038
5058152912,,Christian J. Burnham,"[""Christian Burnham"", ""Christian J. Burnham"", ""C. J. Burnham"", ""C. Burnham""]",59,3695,100930933.0,5058152912,2024-02-21T23:19:47.005081
5013399870,,Å. Hjalmarson,"[""A. Hjalmarson"", ""Åke Hjalmarson"", ""A. G. Hjalmarson"", ""Ake Hjalmarson"", ""Å.. Hjalmarson"", ""Å. Hjalmarson"", ""Å . Hjalmarson""]",211,3691,66862912.0,5013399870,2024-02-21T10:30:12.698770
5014012945,,Thierry Jouault,"[""T. Jouault"", ""Thierry Jouault"", ""Jouault Thierry""]",91,3689,4210128436.0,5014012945,2024-02-21T20:38:46.030592
5026097127,,A. M. Bencheikh,"[""A. M. Bencheikh"", ""Am Bencheikh"", ""A.M Bencheikh""]",112,3686,4210144793.0,5026097127,2024-02-21T23:42:49.187880
5020768392,,Richard Stillwell,"[""Richard Stillwell"", ""R. N. Stillwell"", ""Richard N. Stillwell""]",120,3685,181547552.0,5020768392,2024-02-21T12:10:37.375709
5075409077,,Savka I. Stoeva,"[""Savka Stoeva"", ""S. I. Stoeva"", ""S. Stoeva"", ""Savka I. Stoeva""]",34,3683,111979921.0,5075409077,2024-02-21T03:56:21.684323
5014976407,0000-0002-2728-415X,Mingwan Su,"[""Ming Wan Su"", ""M.‐W. Su"", ""Ming‐Wan Su"", ""M. Su"", ""Mingwan Su"", ""Mingwei Su"", ""Ming Su"", ""M. W. Su"", ""Su Ming‐Wan""]",85,3682,157773358.0,5014976407,2024-02-21T12:54:45.912471
5047386795,,Joseph T. Chambers,"[""Joseph T. Chambers"", ""J. T. Chambers"", ""Jacky Chambers"", ""Joe T. Chambers"", ""Joseph Chambers"", ""J. Chambers""]",113,3682,4210122485.0,5047386795,2024-02-21T23:19:46.969867
5053015523,,Rami Moucari,"[""Rami Moucari"", ""R. Moucari""]",78,3679,4210130096.0,5053015523,2024-02-21T03:28:38.924039
5062198870,,Kishiko Nikaido,"[""K. Nikaido"", ""Kishiko Nikaido""]",32,3679,95457486.0,5062198870,2024-02-21T23:17:35.871119
